queue,folder,url,id,type,pageUpdated
erpm,cx,https://www.oracle.com/cx/service/field-service-management/scheduling-routing-specification-datasheet/,RC25v1,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/scheduling-routing-specification-datasheet/,RC57,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/scheduling-routing-specification-datasheet/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/scheduling-routing-specification-datasheet/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/scheduling-routing-specification-datasheet/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/scheduling-routing-specification-datasheet/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/scheduling-routing-specification-datasheet/,RC11,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/scheduling-routing-specification-datasheet/,RC24v1,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/smart-field-resource-location/,U03v6,a11y-unknown,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/smart-field-resource-location/,RC23v3,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/smart-field-resource-location/,RC25v1,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/smart-field-resource-location/,RC57,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/smart-field-resource-location/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/smart-field-resource-location/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/smart-field-resource-location/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/smart-field-resource-location/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/smart-field-resource-location/,RC11,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/smart-field-resource-location/,RC24v1,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/street-level-routing-datasheet/,U03v6,a11y-unknown,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/street-level-routing-datasheet/,RC23v3,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/street-level-routing-datasheet/,RC25v1,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/street-level-routing-datasheet/,RC57,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/street-level-routing-datasheet/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/street-level-routing-datasheet/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/street-level-routing-datasheet/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/street-level-routing-datasheet/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/street-level-routing-datasheet/,RC11,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/street-level-routing-datasheet/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/street-level-routing-datasheet/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/what-is-field-service/,CT12,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/what-is-field-service/,U03v6,a11y-unknown,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/what-is-field-service/,RC23v3,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/what-is-field-service/,RC57,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/what-is-field-service/,RC78,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/what-is-field-service/,RC25,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/what-is-field-service/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/what-is-field-service/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/what-is-field-service/,RC24v1,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/what-is-field-service/,RC24v1,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/what-is-field-service/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/what-is-field-service/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/what-is-field-service/,RC11,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/what-is-field-service/,RC24v1,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/what-is-field-service/software/,CT12,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/what-is-field-service/software/,U03v6,a11y-unknown,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/what-is-field-service/software/,RC23v3,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/what-is-field-service/software/,RC57,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/what-is-field-service/software/,RC78,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/what-is-field-service/software/,RC25,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/what-is-field-service/software/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/what-is-field-service/software/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/what-is-field-service/software/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/what-is-field-service/software/,RC24v1,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/what-is-field-service/software/,RC24v1,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/what-is-field-service/software/,RC24v3,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/what-is-field-service/software/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/what-is-field-service/software/,RC24v1,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/what-is-field-service/software/,RC24v1,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/what-is-field-service/software/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/what-is-field-service/software/,RC24v1,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/what-is-field-service/software/,RC11,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/what-is-field-service/software/,RC24v1,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/where-is-my-technician/,U03v6,a11y-unknown,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/where-is-my-technician/,RC23v3,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/where-is-my-technician/,RC25v1,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/where-is-my-technician/,RC57,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/where-is-my-technician/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/where-is-my-technician/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/where-is-my-technician/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/where-is-my-technician/,RC11,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/where-is-my-technician/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/where-is-my-technician/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/workflow/,U03v6,a11y-unknown,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/workflow/,RC23v3,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/workflow/,RC25v1,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/workflow/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/workflow/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/workflow/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/workflow/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/workflow/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/workflow/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/workflow/,RC11,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/workflow/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/workflow/,RC57,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/field-service-management/workflow/,RC54,a11y-ready,false
erpm,cx,https://www.oracle.com/cx/service/idc-service-lifecycle-report/,U03v6,a11y-unknown,false
erpm,cx,https://www.oracle.com/cx/service/idc-service-lifecycle-report/,RC23v3,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/idc-service-lifecycle-report/,RC25,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/idc-service-lifecycle-report/,RC58,a11y-unknown,false
erpm,cx,https://www.oracle.com/cx/service/idc-service-lifecycle-report/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/idc-service-lifecycle-report/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/idc-service-lifecycle-report/,RC11,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/idc-service-lifecycle-report/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/idc-service-lifecycle-report/,RC57,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/idc-service-lifecycle-report/,RC54,a11y-ready,false
erpm,cx,https://www.oracle.com/cx/service/intelligent-advisor/,CT12,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/intelligent-advisor/,RH03v3,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/intelligent-advisor/,RC30v1,a11y-unknown,false
erpm,cx,https://www.oracle.com/cx/service/intelligent-advisor/,RC56,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/intelligent-advisor/,RC36v1,a11y-unknown,false
erpm,cx,https://www.oracle.com/cx/service/intelligent-advisor/,RC29,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/intelligent-advisor/,RC30,a11y-unknown,false
erpm,cx,https://www.oracle.com/cx/service/intelligent-advisor/,RC37v1,a11y-ready,false
erpm,cx,https://www.oracle.com/cx/service/intelligent-advisor/,RC27,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/intelligent-advisor/intelligent-advisor-features/,U03v6,a11y-unknown,false
erpm,cx,https://www.oracle.com/cx/service/intelligent-advisor/intelligent-advisor-features/,RC23v3,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/intelligent-advisor/intelligent-advisor-features/,RC25v1,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/intelligent-advisor/intelligent-advisor-features/,RC57,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/intelligent-advisor/intelligent-advisor-features/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/intelligent-advisor/intelligent-advisor-features/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/intelligent-advisor/intelligent-advisor-features/,RC24v3,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/intelligent-advisor/intelligent-advisor-features/,RC24v1,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/intelligent-advisor/intelligent-advisor-features/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/intelligent-advisor/intelligent-advisor-features/,RC11,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/intelligent-customer-service/,RH03v3,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/intelligent-customer-service/,RC59v1,a11y-ready,false
erpm,cx,https://www.oracle.com/cx/service/intelligent-customer-service/,RC36v3,a11y-unknown,false
erpm,cx,https://www.oracle.com/cx/service/intelligent-customer-service/,RC04,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/intelligent-customer-service/,RC46,a11y-unknown,false
erpm,cx,https://www.oracle.com/cx/service/intelligent-customer-service/,RC27,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/iot-connected-asset-monitoring/,CT12,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/iot-connected-asset-monitoring/,RH03v3,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/iot-connected-asset-monitoring/,RC59v1,a11y-ready,false
erpm,cx,https://www.oracle.com/cx/service/iot-connected-asset-monitoring/,RC30v1,a11y-unknown,false
erpm,cx,https://www.oracle.com/cx/service/iot-connected-asset-monitoring/,RC36v2,a11y-unknown,false
erpm,cx,https://www.oracle.com/cx/service/iot-connected-asset-monitoring/,RC29,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/iot-connected-asset-monitoring/,RC30,a11y-unknown,false
erpm,cx,https://www.oracle.com/cx/service/iot-connected-asset-monitoring/,RC37v1,a11y-ready,false
erpm,cx,https://www.oracle.com/cx/service/iot-connected-asset-monitoring/,RC27,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/,CT12,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/,RH03v3,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/,RC30v1,a11y-unknown,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/,RC10,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/,RC56,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/,RC36v3,a11y-unknown,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/,RC29,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/,RC30,a11y-unknown,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/,RC37v1,a11y-ready,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/,RC27,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/article-creation-discovery/,U03v6,a11y-unknown,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/article-creation-discovery/,RC23v3,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/article-creation-discovery/,RC25,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/article-creation-discovery/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/article-creation-discovery/,RT01,a11y-unknown,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/article-creation-discovery/,RT01,a11y-unknown,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/article-creation-discovery/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/article-creation-discovery/,RC11,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/article-creation-discovery/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/article-creation-discovery/,RC11,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/article-creation-discovery/,RC47v1,a11y-unknown,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/article-creation-discovery/,RC57,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/article-creation-discovery/,RC54,a11y-ready,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/knowledge-advanced/,U03v6,a11y-unknown,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/knowledge-advanced/,RC23v3,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/knowledge-advanced/,RC25v1,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/knowledge-advanced/,RC57,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/knowledge-advanced/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/knowledge-advanced/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/knowledge-advanced/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/knowledge-advanced/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/knowledge-advanced/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/knowledge-advanced/,CC02v2,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/knowledge-advanced/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/knowledge-advanced/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/knowledge-advanced/,CC02v2,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/knowledge-advanced/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/knowledge-advanced/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/knowledge-advanced/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/knowledge-advanced/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/knowledge-advanced/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/knowledge-advanced/,RC11,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/knowledge-advanced/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/what-is-knowledge-management/,CT12,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/what-is-knowledge-management/,U03v6,a11y-unknown,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/what-is-knowledge-management/,RC23v3,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/what-is-knowledge-management/,RC57,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/what-is-knowledge-management/,RC78,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/what-is-knowledge-management/,RC25,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/what-is-knowledge-management/,RC24v1,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/what-is-knowledge-management/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/what-is-knowledge-management/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/what-is-knowledge-management/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/what-is-knowledge-management/,RC24v1,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/what-is-knowledge-management/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/what-is-knowledge-management/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/what-is-knowledge-management/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/what-is-knowledge-management/,RC24v1,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/what-is-knowledge-management/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/what-is-knowledge-management/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/what-is-knowledge-management/,RC24v1,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/what-is-knowledge-management/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/knowledge-management/what-is-knowledge-management/,RC24v1,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/oracle-vs-salesforce/field-service/,U03v6,a11y-unknown,false
erpm,cx,https://www.oracle.com/cx/service/oracle-vs-salesforce/field-service/,RC23v3,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/oracle-vs-salesforce/field-service/,RC25,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/oracle-vs-salesforce/field-service/,RC24v1,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/oracle-vs-salesforce/field-service/,RC11v1,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/oracle-vs-salesforce/field-service/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/oracle-vs-salesforce/field-service/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/oracle-vs-salesforce/field-service/,RC56,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/oracle-vs-salesforce/field-service/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/oracle-vs-salesforce/field-service/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/oracle-vs-salesforce/field-service/,CC02v5,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/oracle-vs-salesforce/field-service/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/oracle-vs-salesforce/field-service/,RC24v1,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/oracle-vs-salesforce/field-service/,RC57,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/oracle-vs-salesforce/field-service/,RC54,a11y-ready,false
erpm,cx,https://www.oracle.com/cx/service/oracle-vs-zendesk/,U03v6,a11y-unknown,false
erpm,cx,https://www.oracle.com/cx/service/oracle-vs-zendesk/,RC23v3,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/oracle-vs-zendesk/,RC25,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/oracle-vs-zendesk/,RC24v1,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/oracle-vs-zendesk/,RC11v1,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/oracle-vs-zendesk/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/oracle-vs-zendesk/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/oracle-vs-zendesk/,RC56,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/oracle-vs-zendesk/,CC02v5,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/oracle-vs-zendesk/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/oracle-vs-zendesk/,RC24v1,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/oracle-vs-zendesk/,RC57,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/rightnow/,CT12,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/rightnow/,U03v6,a11y-unknown,false
erpm,cx,https://www.oracle.com/cx/service/rightnow/,RC23v3,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/rightnow/,RC78,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/rightnow/,RC25,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/rightnow/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/rightnow/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/rightnow/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/solutions-for-utilities/,RH03v4,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/solutions-for-utilities/,RC11,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/solutions-for-utilities/,RC36v3,a11y-unknown,false
erpm,cx,https://www.oracle.com/cx/service/solutions-for-utilities/,RC64v1,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/solutions-for-utilities/,RC39v3,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/solutions-for-utilities/,RC29,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/solutions-for-utilities/,RC68,a11y-unknown,false
erpm,cx,https://www.oracle.com/cx/service/solutions-for-utilities/,RC27,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/standalone-cobrowse/,U03v6,a11y-unknown,false
erpm,cx,https://www.oracle.com/cx/service/standalone-cobrowse/,RC23v3,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/standalone-cobrowse/,RC25v1,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/standalone-cobrowse/,RC57,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/standalone-cobrowse/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/standalone-cobrowse/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/standalone-cobrowse/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/standalone-cobrowse/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/standalone-cobrowse/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/standalone-cobrowse/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/standalone-cobrowse/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/standalone-cobrowse/,CC02v2,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/standalone-cobrowse/,RC11,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/standalone-cobrowse/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/what-is-customer-service/,CT12,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/what-is-customer-service/,U03v6,a11y-unknown,false
erpm,cx,https://www.oracle.com/cx/service/what-is-customer-service/,RC23v3,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/what-is-customer-service/,RC78,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/what-is-customer-service/,RC25,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/what-is-customer-service/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/what-is-customer-service/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/what-is-customer-service/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/what-is-customer-service/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/what-is-customer-service/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/what-is-customer-service/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/what-is-customer-service/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/what-is-customer-service/software-call-center/,CT12,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/what-is-customer-service/software-call-center/,U03v6,a11y-unknown,false
erpm,cx,https://www.oracle.com/cx/service/what-is-customer-service/software-call-center/,RC23v3,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/what-is-customer-service/software-call-center/,RC78,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/what-is-customer-service/software-call-center/,RC25,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/what-is-customer-service/software-call-center/,RC24v1,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/what-is-customer-service/software-call-center/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/what-is-customer-service/software-call-center/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/what-is-customer-service/software-call-center/,RC24v1,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/what-is-customer-service/software-call-center/,RC24v1,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/what-is-customer-service/software-call-center/,RC24v1,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/what-is-customer-service/software-call-center/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/what-is-customer-service/software-call-center/,RC11,a11y-true,false
erpm,cx,https://www.oracle.com/cx/service/what-is-customer-service/software-call-center/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/siebel/,RH03v4,a11y-true,false
erpm,cx,https://www.oracle.com/cx/siebel/,RC59v2,a11y-ready,false
erpm,cx,https://www.oracle.com/cx/siebel/,RC10,a11y-true,false
erpm,cx,https://www.oracle.com/cx/siebel/,RC30v1,a11y-unknown,false
erpm,cx,https://www.oracle.com/cx/siebel/,RC33,a11y-ready,false
erpm,cx,https://www.oracle.com/cx/siebel/,RC56,a11y-true,false
